,Year,Series,Value
Colombia,2013,Index of industrial production: Basic metals (Index base: 2005=100),96.5
Colombia,2014,Index of industrial production: Basic metals (Index base: 2005=100),95.9
Colombia,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),145.4
Colombia,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),123.5
Colombia,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),102
Colombia,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),119.4
Colombia,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),126.4
Colombia,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),123.9
Colombia,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),114.9
Colombia,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),114.6
Congo,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",104.9
Congo,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",106.4
Congo,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",159
Congo,2007,Index of industrial production: Manufacturing (Index base: 2005=100),102.7
Congo,2008,Index of industrial production: Manufacturing (Index base: 2005=100),107.7
Congo,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",137.4
Congo,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",153.8
Congo,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",199.1
Congo,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",100.1
Congo,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",75.5
Congo,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",93.7
Congo,2007,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",117.4
Congo,2008,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",98.2
Congo,2009,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",114.2
Costa Rica,2007,Index of industrial production: Manufacturing (Index base: 2005=100),118.6
Costa Rica,2008,Index of industrial production: Manufacturing (Index base: 2005=100),114.2
Costa Rica,2009,Index of industrial production: Manufacturing (Index base: 2005=100),109.7
Costa Rica,2010,Index of industrial production: Manufacturing (Index base: 2005=100),114.2
Costa Rica,2011,Index of industrial production: Manufacturing (Index base: 2005=100),118.5
Costa Rica,2012,Index of industrial production: Manufacturing (Index base: 2005=100),125.3
Costa Rica,2013,Index of industrial production: Manufacturing (Index base: 2005=100),130.6
Costa Rica,2014,Index of industrial production: Manufacturing (Index base: 2005=100),133.8
Costa Rica,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",110.7
Costa Rica,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",110.1
Costa Rica,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",108.1
Costa Rica,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",112.4
Costa Rica,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",113.7
Costa Rica,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",118.1
Costa Rica,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",118
Costa Rica,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",120.8
Costa Rica,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",97.5
Costa Rica,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",97.7
Costa Rica,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",95.9
Costa Rica,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",98
Costa Rica,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",100.3
Costa Rica,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",107.9
Costa Rica,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",104
Costa Rica,2014,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",108.2
Costa Rica,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",110.8
Costa Rica,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",112.1
Costa Rica,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",98.4
Costa Rica,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",104.3
Costa Rica,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",110.9
Costa Rica,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",112.6
Costa Rica,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",122.6
Costa Rica,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",135.9
Costa Rica,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),117
Costa Rica,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),115.1
Costa Rica,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),98.8
Costa Rica,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),111.8
Costa Rica,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),104.8
Costa Rica,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),107.5
Costa Rica,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),99.8
Costa Rica,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),92
Costa Rica,2007,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",108.5
Costa Rica,2008,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",107.9
Costa Rica,2009,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",111.5
Costa Rica,2010,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",114.5
Costa Rica,2011,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",117.4
Costa Rica,2012,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",125.5
Costa Rica,2013,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",122.4
Costa Rica,2014,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",123.9
Côte d'Ivoire,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",101.3
Côte d'Ivoire,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",102.2
Côte d'Ivoire,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",106.3
Côte d'Ivoire,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",103.3
Côte d'Ivoire,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",95.7
Côte d'Ivoire,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",128.5
Côte d'Ivoire,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",134.6
Côte d'Ivoire,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",139.8
Côte d'Ivoire,2007,Index of industrial production: Mining (Index base: 2005=100),201.2
Côte d'Ivoire,2008,Index of industrial production: Mining (Index base: 2005=100),188.1
Côte d'Ivoire,2011,Index of industrial production: Mining (Index base: 2005=100),144.9
Côte d'Ivoire,2007,Index of industrial production: Manufacturing (Index base: 2005=100),93.1
Côte d'Ivoire,2008,Index of industrial production: Manufacturing (Index base: 2005=100),95.5
Côte d'Ivoire,2009,Index of industrial production: Manufacturing (Index base: 2005=100),97.7
Côte d'Ivoire,2010,Index of industrial production: Manufacturing (Index base: 2005=100),99.4
Côte d'Ivoire,2011,Index of industrial production: Manufacturing (Index base: 2005=100),89.6
Côte d'Ivoire,2007,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",98.8
Côte d'Ivoire,2008,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",101.7
Côte d'Ivoire,2011,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",108.4
Croatia,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",109.3
Croatia,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",110.6
Croatia,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",100.4
Croatia,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",99
Croatia,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",97.8
Croatia,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",92.4
Croatia,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",90.7
